i,name,SMILES,unique_string
4074,O2(2) + C5H92-5(429) <=> HO2(16) + CdCCdCC(334),[O][O]+[CH2]CC=CC_[O]O+C=CC=CC,5+197=19+146
4075,HO2(16) + C5H92-5(429) <=> H2O2(17) + CdCCdCC(334),[O]O+[CH2]CC=CC_OO+C=CC=CC,19+197=20+146
4076,HCCO(27) + C5H92-5(429) <=> CH2CO(24) + CdCCdCC(334),C#C[O]+[CH2]CC=CC_C=C=O+C=CC=CC,110+197=27+146
4077,C5H92-5(429) + C5H11-3(422) <=> CdCCdCC(334) + pentane(1),[CH2]CC=CC+CC[CH]CC_C=CC=CC+CCCCC,193+197=146+179
4078,C5H92-5(429) + C5H11-2(421) <=> CdCCdCC(334) + pentane(1),[CH2]CC=CC+C[CH]CCC_C=CC=CC+CCCCC,192+197=146+179
4079,C5H92-5(429) + C5H11-1(420) <=> CdCCdCC(334) + pentane(1),[CH2]CC=CC+[CH2]CCCC_C=CC=CC+CCCCC,191+197=146+179
4080,OH(15) + C5H92-5(429) <=> H2O(8) + CdCCdCC(334),[OH]+[CH2]CC=CC_O+C=CC=CC,18+197=11+146
4081,HCO(19) + C5H92-5(429) <=> CH2O(9) + CdCCdCC(334),[CH]=O+[CH2]CC=CC_C=O+C=CC=CC,22+197=12+146
4082,C2H3(22) + C5H92-5(429) <=> C2H4(11) + CdCCdCC(334),[CH]=C+[CH2]CC=CC_C=C+C=CC=CC,25+197=14+146
4083,C3H5-A(94) + C5H92-5(429) <=> C3H6(12) + CdCCdCC(334),[CH2]C=C+[CH2]CC=CC_C=CC+C=CC=CC,50+197=15+146
4084,C5H92-4(428) + C5H92-5(429) <=> CdCCdCC(334) + C5H10-2(424),C[CH]C=CC+[CH2]CC=CC_C=CC=CC+CC=CCC,196+197=146+195
4085,C5H91-3(425) + C5H92-5(429) <=> CdCCdCC(334) + C5H10-2(424),C=C[CH]CC+[CH2]CC=CC_C=CC=CC+CC=CCC,144+197=146+195
4086,C5H92-5(429) + C5H92-5(429) <=> CdCCdCC(334) + C5H10-2(424),[CH2]CC=CC+[CH2]CC=CC_C=CC=CC+CC=CCC,197+197=146+195
4087,CH2CHO(21) + C5H92-5(429) <=> CH3CHO(35) + CdCCdCC(334),[CH2]C=O+[CH2]CC=CC_CC=O+C=CC=CC,24+197=33+146
4088,CH3CO(20) + C5H92-5(429) <=> CH3CHO(35) + CdCCdCC(334),C[C]=O+[CH2]CC=CC_CC=O+C=CC=CC,23+197=33+146
4089,C2H5CO(77) + C5H92-5(429) <=> C2H5CHO(76) + CdCCdCC(334),CC[C]=O+[CH2]CC=CC_CCC=O+C=CC=CC,187+197=146+186
4090,C5H91-3(425) + C5H92-5(429) <=> CdCCdCC(334) + C5H10-1(423),C=C[CH]CC+[CH2]CC=CC_C=CC=CC+C=CCCC,144+197=146+194
4091,CH3(18) + C5H92-5(429) <=> CH4(10) + CdCCdCC(334),[CH3]+[CH2]CC=CC_C+C=CC=CC,21+197=13+146
4092,C4H71-3(191) + C5H92-5(429) <=> C4H8-1(189) + CdCCdCC(334),C=C[CH]C+[CH2]CC=CC_C=CCC+C=CC=CC,63+197=61+146
4093,C4H71-4(192) + C5H92-5(429) <=> C4H8-1(189) + CdCCdCC(334),[CH2]CC=C+[CH2]CC=CC_C=CCC+C=CC=CC,64+197=61+146
4094,C4H71-1(193) + C5H92-5(429) <=> C4H8-1(189) + CdCCdCC(334),[CH]=CCC+[CH2]CC=CC_C=CCC+C=CC=CC,65+197=61+146
4095,CH2(23) + C5H92-5(429) <=> CH3(18) + CdCCdCC(334),[CH2]+[CH2]CC=CC_[CH3]+C=CC=CC,26+197=21+146
4096,C2H(4) + C5H92-5(429) <=> C2H2(25) + CdCCdCC(334),[C]#C+[CH2]CC=CC_C#C+C=CC=CC,7+197=28+146
4097,H(14) + C5H92-5(429) <=> H2(13) + CdCCdCC(334),[H]+[CH2]CC=CC_[H][H]+C=CC=CC,17+197=16+146
4098,C2H5(33) + C5H92-5(429) <=> C2H6(32) + CdCCdCC(334),C[CH2]+[CH2]CC=CC_CC+C=CC=CC,32+197=31+146
4099,C4H71-3(191) + C5H92-5(429) <=> C4H8-2(190) + CdCCdCC(334),C=C[CH]C+[CH2]CC=CC_CC=CC+C=CC=CC,63+197=62+146
4100,CH3O(31) + C5H92-5(429) <=> CH3OH(30) + CdCCdCC(334),C[O]+[CH2]CC=CC_CO+C=CC=CC,30+197=29+146
4101,[CH2]C=C[CH2](3731) + C5H92-5(429) <=> C4H71-3(191) + CdCCdCC(334),[CH2]C=C[CH2]+[CH2]CC=CC_C=C[CH]C+C=CC=CC,93+197=63+146
4102,CH3CO2(55) + C5H92-5(429) <=> CC(=O)O(1413) + CdCCdCC(334),CC([O])=O+[CH2]CC=CC_CC(=O)O+C=CC=CC,183+197=146+232
4103,C2H5O2(47) + C5H92-5(429) <=> C2H5O2H(48) + CdCCdCC(334),CCO[O]+[CH2]CC=CC_CCOO+C=CC=CC,38+197=39+146
4104,C2H4O2H(50) + C5H92-5(429) <=> C2H5O2H(48) + CdCCdCC(334),[CH2]COO+[CH2]CC=CC_CCOO+C=CC=CC,181+197=39+146
4105,OCHO(38) + C5H92-5(429) <=> HOCHO(40) + CdCCdCC(334),[O]C=O+[CH2]CC=CC_O=CO+C=CC=CC,34+197=35+146
4106,CH3O2(45) + C5H92-5(429) <=> CH3O2H(46) + CdCCdCC(334),CO[O]+[CH2]CC=CC_COO+C=CC=CC,36+197=37+146
4107,CH2O2H(292) + C5H92-5(429) <=> CH3O2H(46) + CdCCdCC(334),[CH2]OO+[CH2]CC=CC_COO+C=CC=CC,190+197=37+146
4108,O(5) + C5H92-5(429) <=> OH(15) + CdCCdCC(334),[O]+[CH2]CC=CC_[OH]+C=CC=CC,8+197=18+146
4109,CH3COCH2O2(72) + C5H92-5(429) <=> C3KET21(73) + CdCCdCC(334),CC(=O)CO[O]+[CH2]CC=CC_CC(=O)COO+C=CC=CC,45+197=46+146
4110,[CH2]C(=O)COO(986) + C5H92-5(429) <=> C3KET21(73) + CdCCdCC(334),[CH2]C(=O)COO+[CH2]CC=CC_CC(=O)COO+C=CC=CC,87+197=46+146
4111,[CH2]C[CH2](705) + C5H92-5(429) <=> NC3H7(92) + CdCCdCC(334),[CH2]C[CH2]+[CH2]CC=CC_[CH2]CC+C=CC=CC,120+197=48+146
4112,CC1OOCC(O[O])O1(4071) + C5H92-5(429) <=> CC1OOCC(OO)O1(4088) + CdCCdCC(334),CC1OOCC(O[O])O1+[CH2]CC=CC_CC1OOCC(OO)O1+C=CC=CC,197+240=146+243
4113,CH3COCH2(70) + C5H92-5(429) <=> CH3COCH3(69) + CdCCdCC(334),[CH2]C(C)=O+[CH2]CC=CC_CC(C)=O+C=CC=CC,43+197=146+185
